city,state_id,lat,lng,population
South Willard,UT,41.3583,-112.0408,0
South Williamson,KY,37.6633,-82.2879,0
South Williamsport,PA,41.2294,-77.0009,6231
South Wilmington,IL,41.1744,-88.2813,655
South Wilson,NY,43.2417,-78.8131,0
South Windham,CT,41.6849,-72.1845,0
South Windham,ME,43.738,-70.4236,0
South Woodstock,CT,41.9275,-71.9627,0
South Yarmouth,MA,41.6692,-70.2005,0
South Zanesville,OH,39.9037,-82.018,1974
Southam,ND,48.1583,-98.5521,0
Southampton,NY,40.8778,-72.4004,3280
Southampton,PA,40.1743,-75.0438,0
Southard,NJ,40.1384,-74.2249,0
Southard,OK,36.0559,-98.4754,0
Southaven,MS,34.9514,-89.9787,53214
Southchase,FL,28.3791,-81.3901,0
Southdown,LA,29.5869,-90.739,0
Southern Pines,NC,35.1922,-79.4042,13782
Southern Shops,SC,34.9846,-81.9934,0
Southern Shores,NC,36.1205,-75.7327,2890
Southern View,IL,39.7559,-89.6511,1618
Southfield,MI,42.4765,-83.2605,73100
Southfields,NY,41.2448,-74.1754,0
Southgate,FL,27.3082,-82.5096,0
Southgate,KY,39.0633,-84.4716,3845
Southgate,MI,42.2047,-83.2058,29085
Southlake,TX,32.9545,-97.1503,30991
Southland,TX,33.362,-101.5502,0
Southmayd,TX,33.6227,-96.7249,1033
Southmont,NC,35.6537,-80.27,0
Southmont,PA,40.3108,-78.9327,2148
Southold,NY,41.0601,-72.4261,0
Southport,CT,41.1349,-73.2874,0
Southport,FL,30.2894,-85.6405,0
Southport,IN,39.66,-86.1171,1750
Southport,NC,33.9404,-78.0192,3625
Southport,NY,42.0639,-76.8185,0
Southside,AL,33.9007,-86.0237,8600
Southside,AR,35.7097,-91.6368,2255
Southside Place,TX,29.7089,-95.4366,1837
Southton,TX,29.2963,-98.4186,0
Southview,PA,40.332,-80.256,0
Southville,MA,42.2668,-71.5365,0
Southwest,PA,40.199,-79.5209,0
Southwest Greensburg,PA,40.292,-79.5477,2066
Southwest Harbor,ME,44.2784,-68.3282,0
Southwest Ranches,FL,26.0476,-80.3762,7898
Southwood Acres,CT,41.961,-72.5719,0
Southworth,WA,47.5126,-122.5298,0
Spackenkill,NY,41.6549,-73.9102,0
Spade,TX,33.926,-102.1542,0
Spalding,ID,46.4468,-116.8174,0
Spalding,NE,41.6893,-98.3626,452
Spanaway,WA,47.0979,-122.4233,0
Spangle,WA,47.4297,-117.3813,297
Spanish Fork,UT,40.11,-111.6407,38861
Spanish Fort,AL,30.7257,-87.8602,8327
Spanish Lake,MO,38.7885,-90.2078,0
Spanish Springs,NV,39.6566,-119.6695,0
Spanish Valley,UT,38.4743,-109.421,0
Spargursville,OH,39.2253,-83.1671,0
Sparkill,NY,41.0289,-73.9333,0
Sparkman,AR,33.9173,-92.85,395
Sparks,GA,31.1693,-83.4405,2002
Sparks,NE,42.9411,-100.256,0
Sparks,NV,39.5727,-119.7131,98345
Sparks,OK,35.6113,-96.8191,173
Sparks,TX,31.6727,-106.2399,0
Sparksville,IN,38.7778,-86.2372,0
Sparland,IL,41.0295,-89.441,385
Sparlingville,MI,42.9645,-82.523,0
Sparr,FL,29.3386,-82.1126,0
Sparta,GA,33.2767,-82.9704,3313
Sparta,IL,38.1514,-89.7185,4114
Sparta,KY,38.6969,-84.9073,267
Sparta,MI,43.1575,-85.7091,4232
Sparta,MO,37.002,-93.0846,1864
Sparta,NC,36.5035,-81.1218,1727
Sparta,NJ,41.0334,-74.6385,0
Sparta,OH,40.3943,-82.6995,163
Sparta,TN,35.9348,-85.4724,5613
Sparta,WI,43.9403,-90.8084,10086
Spartanburg,SC,34.9437,-81.9256,185031
Spartansburg,PA,41.824,-79.6829,299
Spaulding,IL,39.8665,-89.5446,865
Spaulding,OK,35.0132,-96.4406,171
Spavinaw,OK,36.3927,-95.0501,432
Speaks,TX,29.2555,-96.7003,0
Spear,NC,36.0223,-82.0237,0
Spearfish,SD,44.4912,-103.8166,12590
Spearman,TX,36.1984,-101.1943,3317
Spearsville,LA,32.9339,-92.6022,134
Spearville,KS,37.8479,-99.7547,791
Speculator,NY,43.5943,-74.3822,302
Speed,KS,39.6765,-99.4211,35
Speed,NC,35.9684,-77.4444,77
Speedway,IN,39.7937,-86.2479,12102
Speer,OK,34.1134,-95.5558,0
Speers,PA,40.1222,-79.8797,1123
Speight,KY,37.2751,-82.6874,0
Spelter,WV,39.3431,-80.3163,0
Spenard,AK,61.1886,-149.9064,0
Spencer,IA,43.1469,-95.1533,10859
Spencer,ID,44.3784,-112.1903,32
Spencer,IN,39.2861,-86.7726,2271
Spencer,LA,32.7401,-92.1318,0
Spencer,MA,42.2451,-71.9924,0
Spencer,NC,35.6988,-80.4248,3308
Spencer,NE,42.875,-98.7002,426
Spencer,NY,42.2144,-76.4964,721
Spencer,OH,41.0991,-82.1231,774
Spencer,OK,35.5108,-97.3715,4015
Spencer,SD,43.7273,-97.591,151
Spencer,TN,35.7393,-85.4557,1629
Spencer,VA,36.6199,-80.0073,0
Spencer,WI,44.7543,-90.2984,1911
Spencer,WV,38.8025,-81.3531,2774
Spencer Mountain,NC,35.3073,-81.1101,36
Spencerport,NY,43.1884,-77.8065,3669
Spencerville,IN,41.2831,-84.9219,0
Spencerville,MD,39.119,-76.9828,0
Spencerville,NM,36.8191,-108.0561,0
Spencerville,OH,40.7079,-84.3526,2190
Spencerville,OK,34.1423,-95.3583,0
Speonk,NY,40.8195,-72.7054,0
Sperry,OK,36.2978,-95.9917,1279
Sperryville,VA,38.6562,-78.2322,0
Spiceland,IN,39.8374,-85.4378,860
Spicer,MN,45.233,-94.9401,1198
Spickard,MO,40.2432,-93.5923,253
Spillertown,IL,37.7642,-88.9197,202
Spillville,IA,43.2031,-91.952,350
Spindale,NC,35.3599,-81.9232,4248
Spink,SD,42.8519,-96.747,0
Spinnerstown,PA,40.4412,-75.4414,0
Spirit Lake,IA,43.4177,-95.1109,11375
Spirit Lake,ID,47.9659,-116.87,2167
Spiritwood,ND,46.9343,-98.4933,0
Spiritwood Lake,ND,47.074,-98.5866,96
Spiro,OK,35.241,-94.6231,2182
Spivey,KS,37.4484,-98.1658,74
Spiveys Corner,NC,35.1982,-78.4825,0
Splendora,TX,30.2324,-95.1616,1964
Spofford,TX,29.1731,-100.4113,94
Spokane,LA,31.7131,-91.4453,0
Spokane,MO,36.8632,-93.3057,0
Spokane,WA,47.6671,-117.433,400936
Spokane Valley,WA,47.6625,-117.2345,96340
Spooner,WI,45.827,-91.886,2588
Sportsmen Acres,OK,36.2458,-95.2515,313
Spotswood,NJ,40.3952,-74.3915,8429
Spotsylvania,VA,38.201,-77.5892,0
Spotsylvania Courthouse,VA,38.1982,-77.5885,0
Spotted Horse,WY,44.7083,-105.835,0
Spottsville,KY,37.8564,-87.4167,0
Spraberry,TX,31.9232,-101.8257,0
Sprague,AL,32.1329,-86.27,0
Sprague,NE,40.6266,-96.7445,145
Sprague,WA,47.3003,-117.9757,427
Sprague River,OR,42.4554,-121.5042,0
Spragueville,IA,42.0717,-90.4321,81
Spray,OR,44.8331,-119.7941,150
Spread Eagle,WI,45.8819,-88.1399,0
Spreckels,CA,36.6247,-121.6465,0
Spring,TX,30.0613,-95.3829,0
Spring Arbor,MI,42.2055,-84.5551,0
Spring Bay,IL,40.8208,-89.5286,459
Spring Brook,ND,48.2521,-103.4617,34
Spring Brook,NY,42.8181,-78.6756,0
Spring Church,PA,40.6062,-79.4889,0
Spring City,PA,40.1768,-75.5466,3301
Spring City,TN,35.6879,-84.8627,1988
Spring City,UT,39.4799,-111.4918,1023
Spring Creek,NV,40.7387,-115.5972,0
Spring Creek,OK,35.2617,-98.1834,0
Spring Creek,SD,43.1153,-101.0306,0
Spring Creek,VA,38.401,-79.0342,0
Spring Gap,MD,39.5653,-78.7054,0
Spring Garden,AL,33.973,-85.5558,0
Spring Garden,CA,39.9012,-120.7935,0
Spring Garden,VA,36.7804,-79.3047,0
Spring Gardens,TX,27.7615,-97.7419,0
Spring Glen,UT,39.6561,-110.8461,0
Spring Glen,WA,47.5612,-121.8615,0
Spring Green,WI,43.1776,-90.0688,1652
Spring Grove,IL,42.4547,-88.2404,5674
Spring Grove,IN,39.8472,-84.8912,330
Spring Grove,MN,43.5607,-91.6375,1296
Spring Grove,PA,39.8809,-76.8641,2168
Spring Grove,VA,37.1657,-76.9733,0
Spring Hill,AL,31.691,-85.9605,0
Spring Hill,AR,33.5876,-93.6485,0
Spring Hill,FL,28.4797,-82.53,0
Spring Hill,IA,41.4122,-93.6499,64
Spring Hill,KS,38.7565,-94.8196,6182
Spring Hill,MN,45.5232,-94.8317,86
Spring Hill,PA,40.3704,-78.6691,0
Spring Hill,TN,35.7436,-86.912,40552
Spring Hill,TX,32.5629,-94.8022,0
Spring Hills,IN,39.8346,-86.1926,101
Spring Hope,NC,35.9441,-78.109,1314
Spring House,PA,40.1847,-75.2267,0
Spring Lake,FL,28.4952,-82.3017,0
Spring Lake,IN,39.7767,-85.8536,218
Spring Lake,MI,43.074,-86.194,2462
Spring Lake,MN,47.6424,-93.868,0
Spring Lake,NC,35.184,-78.9963,13168
Spring Lake,NJ,40.1538,-74.0273,2963
Spring Lake,UT,40.0054,-111.7474,0
Spring Lake Heights,NJ,40.1521,-74.0429,4611
Spring Lake Park,MN,45.1161,-93.2452,6472
Spring Mill,KY,38.1436,-85.6315,301
Spring Mills,PA,40.8538,-77.5639,0
Spring Mount,PA,40.2755,-75.4651,0
Spring Park,MN,44.9368,-93.632,1786
Spring Place,GA,34.7581,-84.8211,0
Spring Ridge,MD,39.4043,-77.3413,0
Spring Ridge,PA,40.3533,-75.9892,0
Spring Valley,AR,36.1762,-93.9349,0
Spring Valley,AZ,34.3531,-112.1514,0
Spring Valley,CA,32.7316,-116.9766,0
Spring Valley,IL,41.3358,-89.2034,5262
Spring Valley,KY,38.2968,-85.6108,676
Spring Valley,MN,43.6888,-92.3897,2425
Spring Valley,NV,36.0987,-115.2619,0
Spring Valley,NY,41.115,-74.0486,32603
Spring Valley,OH,39.61,-84.0065,484
Spring Valley,TX,29.7897,-95.5036,0
Spring Valley,WI,44.8501,-92.2435,1348
Spring Valley Lake,CA,34.4998,-117.2686,0
Springboro,OH,39.5612,-84.2348,18452
Springboro,PA,41.8006,-80.3715,454
Springbrook,IA,42.1657,-90.4793,140
Springbrook,WI,45.9468,-91.689,0
Springdale,AR,36.1897,-94.1574,78557
Springdale,ID,42.5155,-113.6908,0
Springdale,MD,38.9383,-76.8423,0
Springdale,MT,45.7381,-110.2236,0
Springdale,NJ,40.607,-74.5088,0
Springdale,OH,39.2909,-84.476,11205
Springdale,PA,40.5409,-79.782,3344
Springdale,SC,33.9617,-81.1119,2791
Springdale,UT,37.1816,-113.0048,570
Springdale,WA,48.0572,-117.7466,276
Springer,NM,36.3661,-104.5932,929
Springer,OK,34.2909,-97.1255,698
Springerton,IL,38.1787,-88.3549,108
Springerville,AZ,34.156,-109.2989,1995
Springfield,AR,35.2676,-92.5577,0
Springfield,CO,37.4049,-102.6189,1378
Springfield,FL,30.1689,-85.6092,9494
Springfield,GA,32.3641,-81.3079,5151
Springfield,ID,43.0816,-112.6819,0
Springfield,IL,39.7713,-89.6538,160570
Springfield,KY,37.6921,-85.2193,3123
Springfield,LA,30.4255,-90.5444,527
Springfield,MA,42.1155,-72.5395,625300
Springfield,MI,42.3246,-85.2371,5196
Springfield,MN,44.2372,-94.9814,2053
Springfield,MO,37.1943,-93.2916,287124
Springfield,NE,41.0854,-96.1332,1604
Springfield,OH,39.9304,-83.7961,83115
Springfield,OR,44.0538,-122.981,61893
Springfield,SC,33.4967,-81.2795,497
Springfield,SD,42.8624,-97.8964,1950
Springfield,TN,36.4944,-86.8706,17747
Springfield,VA,38.7809,-77.1839,0
Springfield,VT,43.2888,-72.4758,0
Springfield,WI,42.6407,-88.4135,0
Springfield,WV,39.445,-78.6977,0
Springhill,LA,33.0019,-93.4613,5759
Springhill,MT,45.8788,-111.0773,0
Springlake,KY,38.9951,-84.4649,0
Springlake,TX,34.2316,-102.3057,103
Springmont,PA,40.3274,-76.0043,0
Springport,IN,40.0472,-85.3925,142
Springport,MI,42.3783,-84.6965,785
Springs,NY,41.0212,-72.1584,0
Springside,NJ,40.0604,-74.8504,0
Springtown,AR,36.2608,-94.4238,92
Springtown,TX,32.9695,-97.6805,2832
Springvale,GA,31.8282,-84.8796,0
Springvale,ME,43.4667,-70.7937,0
Springvale,OH,39.2273,-84.1958,0
Springview,NE,42.8249,-99.7475,232
Springville,AL,33.7643,-86.4749,2891
Springville,CA,36.1168,-118.8345,0
Springville,IA,42.0529,-91.4457,1135
Springville,LA,30.4355,-90.6831,0
Springville,MS,34.2318,-89.1037,0
Springville,NY,42.5084,-78.6696,3917
Springville,PA,41.6976,-75.9177,0
Springville,UT,40.1638,-111.6206,33044
Springville,VA,37.194,-81.3999,0
Sprott,AL,32.6768,-87.2214,0
Sprout,KY,38.302,-83.8866,0
Spruce Pine,AL,34.3928,-87.7294,0
Spruce Pine,NC,35.914,-82.0699,4543
Spry,PA,39.9125,-76.6863,0
Spry,UT,38.0216,-112.3641,0
Spur,TX,33.4702,-100.8557,1196
Spurgeon,IN,38.2554,-87.2588,201
Spurgeon,TN,36.443,-82.4621,0
Spurger,TX,30.6927,-94.1777,0
Square Butte,MT,47.515,-110.1983,0
Squaw Lake,MN,47.6274,-94.1382,106
Squaw Valley,CA,36.6944,-119.2,0
Squire,WV,37.2384,-81.6098,0
Squires,MO,36.8514,-92.6249,0
Squirrel Mountain Valley,CA,35.6174,-118.4045,0
St. John,KS,37.9999,-98.7606,1214
Staatsburg,NY,41.8553,-73.9256,0
Stacey Street,FL,26.6977,-80.1238,0
Stacy,MN,45.3834,-92.9935,1475
Stacy,TX,31.4771,-99.5978,0
Stacyville,IA,43.4391,-92.784,475
Stafford,KS,37.9624,-98.5993,978
Stafford,OH,39.7124,-81.2765,80
Stafford,OK,35.5367,-99.122,0
Stafford,OR,45.3786,-122.6822,0
Stafford,TX,29.6272,-95.5654,18422
Stafford,VA,38.4221,-77.4083,0
Stafford Springs,CT,41.9595,-72.3105,0
Stafford Springs,MS,31.9049,-88.9334,0
Stagecoach,NV,39.3656,-119.3832,0
Stagecoach,TX,30.1438,-95.7079,603
Stairtown,TX,29.7183,-97.7278,0
Staley,NC,35.7979,-79.5518,394
Stallings,IL,38.7248,-90.0632,0
Stallings,NC,35.108,-80.6607,15378
Stallion Springs,CA,35.0935,-118.6477,0
Stallo,MS,32.9201,-89.1006,0
Stalwart,MI,46.0981,-84.2386,0
Stamford,CT,41.1035,-73.5583,129113
Stamford,NE,40.1313,-99.5945,186
Stamford,NY,42.4093,-74.617,1056
Stamford,SD,43.895,-101.089,0
Stamford,TX,33.0156,-99.6716,2866
Stamping Ground,KY,38.2697,-84.683,746
Stampley,MS,31.6371,-91.1312,0
Stamps,AR,33.3564,-93.4956,1519
Stanaford,WV,37.8156,-81.1492,0
Stanardsville,VA,38.2991,-78.4367,384
Stanberry,MO,40.2166,-94.5381,1181
Stanchfield,MN,45.665,-93.1815,0
Standard,AK,64.7808,-148.5297,0
Standard,IL,41.2557,-89.1815,202
Standard,LA,31.9177,-92.2201,0
Standard City,IL,39.3504,-89.7836,146
Standing Pine,MS,32.6749,-89.4529,0
Standing Rock,AL,33.0863,-85.2449,0
Standish,CA,40.3652,-120.4222,0
Standish,MA,42.107,-70.755,0
Standish,ME,43.7353,-70.5525,0
Standish,MI,43.9792,-83.9631,1437
Standrod,UT,41.9938,-113.4192,0
Stanfield,AZ,32.8793,-111.9636,0
Stanfield,NC,35.2336,-80.4303,1488
Stanfield,OR,45.7849,-119.219,2078
Stanfield,TX,33.9693,-97.9998,0
Stanford,CA,37.4252,-122.1674,0
Stanford,IL,40.4318,-89.2208,580
Stanford,KY,37.5349,-84.6606,4393
Stanford,MT,47.1521,-110.219,384
Stanhope,IA,42.2889,-93.796,408
Stanhope,NJ,40.9138,-74.7024,3364
Stanley,IA,42.6417,-91.8123,125
Stanley,ID,44.2151,-114.9368,69
Stanley,KS,38.8545,-94.6658,0
Stanley,KY,37.8234,-87.2439,0
Stanley,LA,31.9608,-93.8995,106
Stanley,NC,35.3553,-81.0938,3735
Stanley,ND,48.3164,-102.3874,2686
Stanley,NM,35.1475,-105.977,0
Stanley,VA,38.5768,-78.5028,1648
Stanley,WI,44.9596,-90.943,3496
Stanley Park,CO,39.6183,-105.2928,0
Stanleytown,VA,36.7512,-79.9521,0
Stanleyville,NC,36.2024,-80.2809,0
Stannards,NY,42.0741,-77.9123,0
Stansbury park,UT,40.6356,-112.3054,0
Stanton,AL,32.7357,-86.8997,0
Stanton,CA,33.8002,-117.9935,38644
Stanton,DE,39.7157,-75.6408,0
Stanton,IA,40.981,-95.1029,637
Stanton,KY,37.8475,-83.8572,4053
Stanton,MI,43.2928,-85.0789,1415
Stanton,MN,44.4719,-93.023,0
Stanton,MO,38.2745,-91.1057,0
Stanton,MS,31.616,-91.2404,0
Stanton,ND,47.3169,-101.3844,361
Stanton,NE,41.9472,-97.2172,1516
Stanton,TN,35.4613,-89.4012,422
Stanton,TX,32.1308,-101.7931,2980
Stantonsburg,NC,35.6056,-77.82,784
Stantonville,TN,35.1569,-88.4299,267
Stanwood,IA,41.8929,-91.1487,662
Stanwood,MI,43.5805,-85.4481,213
Stanwood,WA,48.245,-122.3427,7073
Staplehurst,NE,40.9746,-97.1732,242
Staples,MN,46.369,-94.8016,2712
Staples,TX,29.7664,-97.8279,278
Stapleton,AL,30.7394,-87.7948,0
Stapleton,GA,33.217,-82.4672,402
Stapleton,NE,41.4802,-100.5126,309
Star,ID,43.7019,-116.4939,8313
Star,MS,32.094,-90.0462,0
Star,NC,35.3992,-79.7832,868
Star City,AR,33.9406,-91.8402,2150
Star City,IN,40.9746,-86.5613,0
Star City,WV,39.6587,-79.9868,2024
Star Cross,NJ,39.6465,-75.0152,0
Star Harbor,TX,32.1927,-96.0541,460
Star Junction,PA,40.061,-79.766,0
Star Lake,NY,44.1613,-75.0363,0
Star Prairie,WI,45.1975,-92.5321,568
Star Valley,AZ,34.2611,-111.2197,2287
Star Valley Ranch,WY,42.9799,-110.9625,1570
Starbrick,PA,41.8419,-79.2133,0
Starbuck,MN,45.612,-95.5333,1261
Starbuck,WA,46.5184,-118.1251,126
Stark,KS,37.6897,-95.1437,69
Stark City,MO,36.8626,-94.1864,140
Starke,FL,29.9474,-82.1131,5641
Starkey,VA,37.2007,-79.9986,0
Starks,LA,30.3105,-93.6667,0
Starkville,CO,37.1166,-104.5231,53
Starkville,MS,33.4608,-88.8297,32441
Starkweather,ND,48.4523,-98.8788,115
Starr,MD,38.9782,-76.0102,0
Starr,SC,34.3777,-82.6955,186
Starr School,MT,48.5976,-113.1433,0
Starrs Mill,GA,33.3273,-84.5124,0
Starrsville,GA,33.5396,-83.8193,0
Starrucca,PA,41.8996,-75.4529,165
Start,LA,32.4902,-91.865,0
Startex,SC,34.9308,-82.0942,0
Startup,WA,47.8671,-121.7491,0
State Bridge,CO,39.8578,-106.6498,0
State Center,IA,42.0149,-93.1652,1452
State College,PA,40.791,-77.8568,87374
State Line,IN,40.1973,-87.527,0
State Line,MS,31.436,-88.4738,551
State Line,PA,39.7329,-77.7247,0
State Line Village,ID,47.7043,-117.0374,0
State Park Place,IL,38.6587,-90.0473,0
State Road,NC,36.326,-80.8676,0
Stateburg,SC,33.9753,-80.5264,0
Stateline,NV,38.9678,-119.9439,0
Staten Island,NY,40.5834,-74.1496,476015
Statenville,GA,30.7064,-83.019,0
Statesboro,GA,32.4376,-81.775,40141
Statesville,NC,35.784,-80.8713,26506
Statesville,TN,36.0195,-86.125,0
Statham,GA,33.9646,-83.6024,2647
Staunton,IL,39.0112,-89.7935,6021
Staunton,IN,39.4864,-87.1888,513
Staunton,VA,38.1593,-79.0608,58077
Staves,AR,34.031,-92.278,0
Stayton,OR,44.803,-122.798,10877
Steamboat,AZ,35.7535,-109.8504,0
Steamboat Rock,IA,42.4082,-93.0664,309
Steamboat Springs,CO,40.4774,-106.8233,13529
Stearns,KY,36.6957,-84.4769,0
Stebbins,AK,63.4685,-162.2587,572
Stecker,OK,34.9576,-98.3159,0
Stedman,NC,35.013,-78.7027,1063
Steele,AL,33.937,-86.2004,1086
Steele,MO,36.0904,-89.846,2051
Steele,ND,46.8559,-99.9174,709
Steele City,NE,40.0368,-97.0229,58
Steeleville,IL,38.0084,-89.6624,3286
Steelton,PA,40.2258,-76.8254,5910
Steelville,MO,37.9696,-91.3545,1684
Steen,MN,43.5143,-96.2631,177
Steens,MS,33.5634,-88.3161,0
Steep Falls,ME,43.7905,-70.6275,0
Steger,IL,41.4723,-87.6176,9456
Stehekin,WA,48.3093,-120.6565,0
Steilacoom,WA,47.1702,-122.5938,6309
Steinauer,NE,40.2073,-96.2329,71
Steinhatchee,FL,29.6795,-83.3837,0
Stella,KY,36.6403,-88.3967,0
Stella,LA,29.8194,-89.9959,0
Stella,MO,36.7624,-94.1908,159
Stella,NE,40.2323,-95.7736,146
Stella,PR,18.3235,-67.2462,0
Stella,TN,35.039,-87.0847,0
Stella Comunidad,PR,18.3235,-67.2462,0
Stella Niagara,NY,43.202,-79.0423,0
Stem,NC,36.1963,-78.7201,565
Stennett,IA,41.0897,-95.1944,0
Stephan,SD,44.248,-99.4532,0
Stephen,MN,48.452,-96.8766,649
Stephen Creek,TX,30.6924,-95.1841,0
Stephens,AR,33.4221,-93.067,819
Stephens City,VA,39.0904,-78.2229,1967
Stephensburg,KY,37.6248,-86.0189,0
Stephenson,MI,45.4137,-87.609,855
Stephenville,TX,32.2148,-98.2205,20213
Steprock,AR,35.429,-91.6876,0
Steptoe,NV,39.4069,-114.7639,0
Steptoe,WA,47.0075,-117.3502,0
Sterley,TX,34.2112,-101.3977,0
Sterling,AK,60.5405,-150.8089,0
Sterling,CO,40.6207,-103.1919,15228
Sterling,GA,31.2724,-81.5615,0
Sterling,ID,43.038,-112.7317,0
Sterling,IL,41.7997,-89.6952,27961
Sterling,KS,38.2091,-98.2067,2264
Sterling,MI,44.0325,-84.0194,511
Sterling,ND,46.8139,-100.2915,0
Sterling,NE,40.4613,-96.3775,458
Sterling,OH,40.9664,-81.8441,0
Sterling,OK,34.7499,-98.1729,784
Sterling,UT,39.1934,-111.6904,302
Sterling,VA,39.0052,-77.4052,0
Sterling City,TX,31.8392,-100.9859,1062
Sterling Forest,NY,41.1826,-74.3188,0
Sterling Heights,MI,42.581,-83.0304,132427
Sterling Run,PA,41.4148,-78.1989,0
Sterlington,LA,32.6888,-92.0603,2530
Sterrett,AL,33.4491,-86.4645,0
Stetsonville,WI,45.0772,-90.3143,522
Steuben,MI,46.1883,-86.4568,0
Steuben,WI,43.1833,-90.8569,128
Steubenville,KY,36.8876,-84.8027,0
Steubenville,OH,40.3653,-80.652,18072
Stevens,PA,40.2141,-76.1605,0
Stevens Creek,VA,36.7287,-80.999,0
Stevens Point,WI,44.524,-89.5506,43735
Stevens Village,AK,66.025,-149.0802,0
Stevenson,AL,34.8487,-85.8437,1977
Stevenson,MN,47.4366,-93.058,0
Stevenson,WA,45.6944,-121.8933,1527
Stevenstown,WI,44.0364,-91.1715,0
Stevensville,MD,38.9745,-76.3184,0
Stevensville,MI,42.0139,-86.5243,1119
Stevensville,MT,46.5068,-114.0852,1963
Stevensville,PA,41.7606,-76.1763,0
Stevinson,CA,37.3247,-120.8497,0
Steward,IL,41.8492,-89.0151,242
Stewardson,IL,39.2639,-88.6303,721
Stewart,GA,33.4221,-83.8521,0
Stewart,MN,44.7235,-94.4869,546
Stewart,MS,33.4507,-89.4362,0
Stewart,OH,39.308,-81.8974,0
Stewart Manor,NY,40.7202,-73.6853,1969
Stewartstown,PA,39.7528,-76.5925,5137
Stewartsville,MO,39.7551,-94.4987,731
Stewartsville,NJ,40.6939,-75.1115,0
Stewartville,AL,33.0725,-86.2658,0
Stewartville,MN,43.8602,-92.489,6049
Stickney,IL,41.8183,-87.773,6722
Stickney,SD,43.5894,-98.4376,286
Stidham,OK,35.3686,-95.7008,19
Stigler,OK,35.2566,-95.1185,2911
Stiles,IA,40.635,-92.3513,0
Stiles,PA,40.6666,-75.5072,0
Stiles,TX,31.4068,-101.5662,0
Stilesville,IN,39.6373,-86.6343,330
Still Pond,MD,39.3293,-76.0455,0
Still River,MA,42.4918,-71.6176,0
Stillings,MO,39.3197,-94.888,0
Stillman Valley,IL,42.1041,-89.18,1062
Stillmore,GA,32.441,-82.2145,522
Stillwater,MN,45.0567,-92.8283,19292
Stillwater,NV,39.5216,-118.5471,0
Stillwater,NY,42.9467,-73.6441,1714
Stillwater,OH,40.3234,-81.3084,0
Stillwater,OK,36.1315,-97.074,48233
Stillwater,PA,41.1506,-76.3693,209
Stillwell,GA,32.378,-81.2504,0
Stillwell,IN,41.5559,-86.6028,0
Stilson,IA,43.0383,-93.8852,0
Stilson,TX,30.0188,-94.9188,0
Stilwell,KS,38.7692,-94.6563,0
Stilwell,OK,35.8151,-94.6312,3884
Stinesville,IN,39.2998,-86.6499,213
Stinnett,TX,35.8231,-101.4436,1831
Stinson Beach,CA,37.9051,-122.6457,0
Stippville,KS,37.2223,-94.8377,0
Stirling,NJ,40.672,-74.4949,0
Stirling City,CA,39.9065,-121.5361,0
Stirrat,WV,37.7265,-82.0023,0
Stites,ID,46.0922,-115.9764,228
Stitzer,WI,42.9267,-90.6232,0
Stobo,PA,40.6631,-80.2628,0
Stock Island,FL,24.5658,-81.7351,0
Stockbridge,GA,33.5265,-84.2293,28677
Stockbridge,MI,42.4483,-84.1757,1234
Stockbridge,WI,44.0717,-88.3105,620
Stockdale,OH,38.9578,-82.8574,0
Stockdale,PA,40.0833,-79.8509,500
Stockdale,TX,29.2358,-97.9636,1596
Stockertown,PA,40.7547,-75.2627,916
Stockett,MT,47.3535,-111.1698,0
Stockham,NE,40.7164,-97.9432,43
Stockholm,NJ,41.0895,-74.5171,0
Stockholm,SD,45.1018,-96.7998,107
Stockholm,WI,44.4849,-92.263,66
Stockland,IL,40.6145,-87.5928,0
Stockman,TX,31.7793,-94.4066,0
Stockport,IA,40.8573,-91.8334,290
Stockport,OH,39.5489,-81.7944,488
Stockton,AL,30.9946,-87.86,0
Stockton,CA,37.9766,-121.3111,390117
Stockton,IA,41.5906,-90.8563,197
Stockton,IL,42.352,-90.0007,1763
Stockton,KS,39.4126,-99.2805,1297
Stockton,MD,38.0659,-75.4134,0
Stockton,MN,44.0272,-91.7697,726
Stockton,MO,37.6971,-93.796,1879
Stockton,NJ,40.4062,-74.976,519
Stockton,UT,40.4496,-112.3672,647
Stockville,NE,40.5336,-100.3845,24
Stockwell,IN,40.2823,-86.7687,0
Stoddard,WI,43.6623,-91.218,826
Stokes,NC,35.7106,-77.2677,0
Stokesdale,NC,36.2318,-79.9833,5336
Stolle,IL,38.5434,-90.1698,0
Stollings,WV,37.8409,-81.9624,0
Stone,ID,42.0163,-112.6953,0
Stone City,CO,38.4486,-104.8611,0
Stone City,IA,42.1101,-91.3543,0
Stone Creek,OH,40.3997,-81.558,178
Stone Harbor,NJ,39.0425,-74.7691,833
Stone Lake,WI,45.8445,-91.5502,0
Stone Mountain,GA,33.8037,-84.172,6328
Stone Park,IL,41.9033,-87.8806,4883
Stone Ridge,NY,41.8414,-74.1539,0
Stonebank,WI,43.1425,-88.4107,0
Stoneboro,PA,41.3336,-80.1121,1001
Stoneburg,TX,33.6712,-97.9053,0
Stonecrest,GA,33.701,-84.1719,0
Stonefort,IL,37.6178,-88.7051,294
Stonega,VA,36.9532,-82.7913,0
Stonegate,CO,39.5355,-104.8037,0
Stoneham,CO,40.6055,-103.6666,0
Stoneham,MA,42.4741,-71.0972,0
Stoneham,TX,30.3419,-95.9125,0
